#flow_id|protocol|first_seen|last_seen|duration|src_ip|src_port|dst_ip|dst_port|ndpi_proto_num|ndpi_proto|proto_stack|proto_by_ip|server_name_sni|c_to_s_pkts|c_to_s_bytes|c_to_s_goodput_bytes|s_to_c_pkts|s_to_c_bytes|s_to_c_goodput_bytes|data_ratio|str_data_ratio|c_to_s_goodput_ratio|s_to_c_goodput_ratio|iat_flow_min|iat_flow_avg|iat_flow_max|iat_flow_stddev|iat_c_to_s_min|iat_c_to_s_avg|iat_c_to_s_max|iat_c_to_s_stddev|iat_s_to_c_min|iat_s_to_c_avg|iat_s_to_c_max|iat_s_to_c_stddev|pktlen_c_to_s_min|pktlen_c_to_s_avg|pktlen_c_to_s_max|pktlen_c_to_s_stddev|pktlen_s_to_c_min|pktlen_s_to_c_avg|pktlen_s_to_c_max|pktlen_s_to_c_stddev|cwr|ece|urg|ack|psh|rst|syn|fin|c_to_s_cwr|c_to_s_ece|c_to_s_urg|c_to_s_ack|c_to_s_psh|c_to_s_rst|c_to_s_syn|c_to_s_fin|s_to_c_cwr|s_to_c_ece|s_to_c_urg|s_to_c_ack|s_to_c_psh|s_to_c_rst|s_to_c_syn|s_to_c_fin|c_to_s_init_win|s_to_c_init_win|server_info|tls_version|quic_version|ja3s|advertised_alpns|negotiated_alpn|tls_supported_versions|ssh_client_hassh|ssh_server_hassh|flow_info|plen_bins|http_user_agent
1488|17|1432572996.364|1432572996.777|0.413|131.202.240.185|64848|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|413|413.0|413|0.0|413|413.0|413|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1609|17|1432573018.828|1432573019.247|0.419|fe80::7d39:f86f:fc49:f07c|52758|ff02::1:3|5355|154|LLMNR|LLMNR|Unknown|wpad|2|168|44|0|0|0|1.000|Upload|26.0|0.0|419|419.0|419|0.0|419|419.0|419|0.0|0|0.0|0|0.0|84|84.0|84|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
192|17|1432572782.414|1432572782.835|0.421|fe80::c814:7ddb:70a8:df14|56339|ff02::1:3|5355|154|LLMNR|LLMNR|Unknown|wpad|2|168|44|0|0|0|1.000|Upload|26.0|0.0|420|420.0|420|0.0|420|420.0|420|0.0|0|0.0|0|0.0|84|84.0|84|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
286|2|1432572793.845|1432573298.849|505.004|131.202.243.254|0|224.0.0.2|0|82|IGMP|IGMP|Unknown||5|300|0|0|0|0|1.000|Upload|0.0|0.0|123603|126250.8|129399|2231.5|123603|126250.8|129399|2231.5|0|0.0|0|0.0|60|60.0|60|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
842|17|1432572884.545|1432572884.956|0.411|fe80::9897:a90b:afe1:7058|56479|ff02::1:3|5355|154|LLMNR|LLMNR|Unknown|wpad|2|168|44|0|0|0|1.000|Upload|26.0|0.0|410|410.0|410|0.0|410|410.0|410|0.0|0|0.0|0|0.0|84|84.0|84|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1996|17|1432573091.134|1432573091.545|0.411|fe80::9897:a90b:afe1:7058|59039|ff02::1:3|5355|154|LLMNR|LLMNR|Unknown|wpad|2|168|44|0|0|0|1.000|Upload|26.0|0.0|411|411.0|411|0.0|411|411.0|411|0.0|0|0.0|0|0.0|84|84.0|84|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
3171|17|1432573301.825|1432573302.234|0.409|fe80::e47f:1852:7f90:e5c|53077|ff02::1:3|5355|154|LLMNR|LLMNR|Unknown|wpad|2|168|44|0|0|0|1.000|Upload|26.0|0.0|408|408.0|408|0.0|408|408.0|408|0.0|0|0.0|0|0.0|84|84.0|84|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
349|58|1432572799.574|1432573295.211|495.637|fe80::baac:6fff:fe36:564|0|ff02::1:ff36:564|0|102|ICMPV6|ICMPV6|Unknown||5|430|80|0|0|0|1.000|Upload|18.6|0.0|118183|123909.0|130463|4961.1|118183|123909.0|130463|4961.1|0|0.0|0|0.0|86|86.0|86|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
909|17|1432572896.728|1432572971.340|74.612|131.202.240.102|53156|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|4|256|88|0|0|0|1.000|Upload|34.2|0.0|410|24870.0|73785|34588.1|410|24870.0|73785|34588.1|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2072|17|1432573102.639|1432573103.073|0.434|131.202.240.102|52644|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|434|434.0|434|0.0|434|434.0|434|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1549|17|1432573009.140|1432573009.552|0.412|131.202.240.87|62899|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|412|412.0|412|0.0|412|412.0|412|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2220|17|1432573134.475|1432573134.896|0.421|131.202.243.49|53977|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|420|420.0|420|0.0|420|420.0|420|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2267|17|1432573141.507|1432573141.922|0.415|131.202.240.102|55716|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|414|414.0|414|0.0|414|414.0|414|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2578|17|1432573189.721|1432573190.135|0.414|131.202.240.102|55204|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|413|413.0|413|0.0|413|413.0|413|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2835|17|1432573228.507|1432573228.921|0.414|131.202.241.231|57891|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|414|414.0|414|0.0|414|414.0|414|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2859|17|1432573230.283|1432573230.703|0.420|131.202.243.49|58585|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|420|420.0|420|0.0|420|420.0|420|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1970|17|1432573081.004|1432573081.424|0.420|131.202.240.87|65459|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|419|419.0|419|0.0|419|419.0|419|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
17|17|1432572764.644|1432572765.067|0.423|131.202.240.79|58812|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|422|422.0|422|0.0|422|422.0|422|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1606|17|1432573018.827|1432573019.247|0.420|131.202.243.49|57050|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|419|419.0|419|0.0|419|419.0|419|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1710|17|1432573036.268|1432573036.680|0.412|131.202.240.70|54725|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|411|411.0|411|0.0|411|411.0|411|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
254|2|1432572791.183|1432573292.945|501.762|0.0.0.0|0|224.0.0.1|0|82|IGMP|IGMP|Unknown||5|300|0|0|0|0|1.000|Upload|0.0|0.0|125440|125440.0|125440|0.0|125440|125440.0|125440|0.0|0|0.0|0|0.0|60|60.0|60|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
657|17|1432572861.767|1432572862.179|0.412|131.202.240.102|62885|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|412|412.0|412|0.0|412|412.0|412|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1640|17|1432573023.655|1432573024.075|0.420|131.202.243.49|59098|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|420|420.0|420|0.0|420|420.0|420|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1251|17|1432572950.083|1432572950.493|0.410|fe80::e9cc:5a72:9ea3:b138|55385|ff02::1:3|5355|154|LLMNR|LLMNR|Unknown|wpad|2|168|44|0|0|0|1.000|Upload|26.0|0.0|410|410.0|410|0.0|410|410.0|410|0.0|0|0.0|0|0.0|84|84.0|84|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
237|17|1432572788.756|1432572789.166|0.410|131.202.240.185|62803|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|410|410.0|410|0.0|410|410.0|410|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1485|17|1432572995.950|1432572996.361|0.411|131.202.240.66|53706|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|411|411.0|411|0.0|411|411.0|411|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
1883|17|1432573065.717|1432573066.128|0.411|fe80::c814:7ddb:70a8:df14|50197|ff02::1:3|5355|154|LLMNR|LLMNR|Unknown|wpad|2|168|44|0|0|0|1.000|Upload|26.0|0.0|410|410.0|410|0.0|410|410.0|410|0.0|0|0.0|0|0.0|84|84.0|84|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
2002|17|1432573091.409|1432573091.818|0.409|131.202.240.70|59334|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|408|408.0|408|0.0|408|408.0|408|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
421|17|1432572815.123|1432572815.534|0.411|131.202.242.93|54704|224.0.0.252|5355|154|LLMNR|LLMNR|Unknown|wpad|2|128|44|0|0|0|1.000|Upload|34.1|0.0|411|411.0|411|0.0|411|411.0|411|0.0|0|0.0|0|0.0|64|64.0|64|0.0|0|0.0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||||||100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|
